upgrade,state,comstock_building_type,percentage_above_25,percentage_above_50
09,IN,SmallOffice,0.0,0.0
09,IN,Warehouse,0.0,0.0
09,KS,FullServiceRestaurant,0.0,0.0
09,KS,Hospital,0.0,0.0
09,KS,LargeHotel,0.0,0.0
09,KS,LargeOffice,0.0,0.0
09,KS,MediumOffice,0.0,0.0
09,KS,Outpatient,0.0,0.0
09,KS,PrimarySchool,4.545454545454546,0.0
09,KS,QuickServiceRestaurant,0.0,0.0
09,KS,RetailStandalone,2.9469548133595285,0.0
09,KS,RetailStripmall,0.15384615384615385,0.0
09,KS,SecondarySchool,6.593406593406594,0.0
09,KS,SmallHotel,0.0,0.0
09,KS,SmallOffice,0.0,0.0
09,KS,Warehouse,0.0,0.0
09,KY,FullServiceRestaurant,0.0,0.0
09,KY,Hospital,7.142857142857142,0.0
09,KY,LargeHotel,0.0,0.0
09,KY,LargeOffice,0.0,0.0
09,KY,MediumOffice,0.0,0.0
09,KY,Outpatient,1.7699115044247788,0.0
09,KY,PrimarySchool,10.1010101010101,0.0
09,KY,QuickServiceRestaurant,0.0,0.0
09,KY,RetailStandalone,4.24597364568082,0.0
09,KY,RetailStripmall,1.8140589569160999,0.0
09,KY,SecondarySchool,2.666666666666667,0.0
09,KY,SmallHotel,0.0,0.0
09,KY,SmallOffice,0.0,0.0
09,KY,Warehouse,0.0,0.0
09,LA,FullServiceRestaurant,0.0,0.0
09,LA,Hospital,0.0,0.0
09,LA,LargeHotel,0.0,0.0
09,LA,LargeOffice,0.0,0.0
09,LA,MediumOffice,0.0,0.0
09,LA,Outpatient,0.0,0.0
09,LA,PrimarySchool,0.0,0.0
09,LA,QuickServiceRestaurant,0.0,0.0
09,LA,RetailStandalone,0.0,0.0
09,LA,RetailStripmall,0.0,0.0
09,LA,SecondarySchool,1.0204081632653061,0.0
09,LA,SmallHotel,0.0,0.0
09,LA,SmallOffice,0.0,0.0
09,LA,Warehouse,0.0,0.0
09,MA,FullServiceRestaurant,0.0,0.0
09,MA,Hospital,11.11111111111111,0.0
09,MA,LargeHotel,0.0,0.0
09,MA,LargeOffice,0.6711409395973155,0.0
09,MA,MediumOffice,0.31645569620253167,0.0
09,MA,Outpatient,2.2857142857142856,0.0
09,MA,PrimarySchool,8.396946564885496,0.0
09,MA,QuickServiceRestaurant,0.0,0.0
09,MA,RetailStandalone,13.087557603686637,0.0
09,MA,RetailStripmall,0.7751937984496124,0.0
09,MA,SecondarySchool,6.451612903225806,0.0
09,MA,SmallHotel,0.0,0.0
09,MA,SmallOffice,0.16652789342214822,0.0
09,MA,Warehouse,0.08368200836820083,0.0
09,MD,FullServiceRestaurant,0.0,0.0
09,MD,Hospital,16.666666666666664,0.0
09,MD,LargeHotel,0.0,0.0
09,MD,LargeOffice,0.0,0.0
09,MD,MediumOffice,0.4424778761061947,0.0
09,MD,Outpatient,0.0,0.0
09,MD,PrimarySchool,10.112359550561797,0.0
09,MD,QuickServiceRestaurant,0.0,0.0
09,MD,RetailStandalone,5.798816568047338,0.0
09,MD,RetailStripmall,1.03359173126615,0.0
09,MD,SecondarySchool,9.090909090909092,0.0
09,MD,SmallHotel,0.0,0.0
09,MD,SmallOffice,0.0,0.0
09,MD,Warehouse,0.0,0.0
09,ME,FullServiceRestaurant,0.0,0.0
09,ME,Hospital,14.285714285714285,0.0
09,ME,LargeHotel,0.0,0.0
09,ME,LargeOffice,3.8461538461538463,0.0
09,ME,MediumOffice,0.0,0.0
09,ME,Outpatient,0.0,0.0
09,ME,PrimarySchool,0.0,0.0
09,ME,QuickServiceRestaurant,0.0,0.0
09,ME,RetailStandalone,22.25201072386059,0.0
09,ME,RetailStripmall,1.2690355329949239,0.0
09,ME,SecondarySchool,22.22222222222222,0.0
09,ME,SmallHotel,0.0,0.0
09,ME,SmallOffice,0.0,0.0
09,ME,Warehouse,0.0,0.0
09,MI,FullServiceRestaurant,0.0,0.0
09,MI,Hospital,5.263157894736842,0.0
09,MI,LargeHotel,3.571428571428571,0.0
09,MI,LargeOffice,1.0416666666666665,0.0
09,MI,MediumOffice,1.0810810810810811,0.0
09,MI,Outpatient,2.576112412177986,0.0
09,MI,PrimarySchool,5.14018691588785,0.0
09,MI,QuickServiceRestaurant,0.0,0.0
09,MI,RetailStandalone,20.195439739413683,0.0
09,MI,RetailStripmall,1.9545454545454546,0.0
09,MI,SecondarySchool,3.614457831325301,0.0
09,MI,SmallHotel,0.0,0.0
09,MI,SmallOffice,0.0,0.0
09,MI,Warehouse,0.0,0.0
09,MN,FullServiceRestaurant,0.0,0.0
09,MN,Hospital,37.5,0.0
09,MN,LargeHotel,6.451612903225806,0.0
09,MN,LargeOffice,1.1764705882352942,0.0
09,MN,MediumOffice,1.0309278350515463,0.0
09,MN,Outpatient,6.1946902654867255,0.0
09,MN,PrimarySchool,11.818181818181818,0.0
09,MN,QuickServiceRestaurant,0.0,0.0
09,MN,RetailStandalone,28.18181818181818,0.0
09,MN,RetailStripmall,4.686192468619247,0.0
09,MN,SecondarySchool,5.343511450381679,0.0
09,MN,SmallHotel,0.0,0.0
09,MN,SmallOffice,0.0,0.0
09,MN,Warehouse,0.0,0.0
09,MO,FullServiceRestaurant,0.0,0.0
09,MO,Hospital,0.0,0.0
09,MO,LargeHotel,0.0,0.0
09,MO,LargeOffice,0.0,0.0
09,MO,MediumOffice,0.0,0.0
09,MO,Outpatient,0.0,0.0
09,MO,PrimarySchool,4.225352112676056,0.0
09,MO,QuickServiceRestaurant,0.0,0.0
09,MO,RetailStandalone,2.264600715137068,0.0
09,MO,RetailStripmall,0.06671114076050699,0.0
09,MO,SecondarySchool,6.493506493506493,0.0
09,MO,SmallHotel,0.0,0.0
09,MO,SmallOffice,0.0,0.0
09,MO,Warehouse,0.0,0.0
09,MS,FullServiceRestaurant,0.0,0.0
09,MS,Hospital,0.0,0.0
09,MS,LargeHotel,0.0,0.0
09,MS,LargeOffice,0.0,0.0
09,MS,MediumOffice,0.0,0.0
09,MS,Outpatient,1.8181818181818181,0.0
09,MS,PrimarySchool,1.8181818181818181,0.0
09,MS,QuickServiceRestaurant,0.0,0.0
09,MS,RetailStandalone,0.5424954792043399,0.0
09,MS,RetailStripmall,0.19342359767891684,0.0
09,MS,SecondarySchool,1.5873015873015872,0.0
09,MS,SmallHotel,0.0,0.0
09,MS,SmallOffice,0.0,0.0
09,MS,Warehouse,0.0,0.0
09,MT,FullServiceRestaurant,0.0,0.0
09,MT,Hospital,22.22222222222222,0.0
09,MT,LargeHotel,8.333333333333332,0.0
09,MT,LargeOffice,0.0,0.0
09,MT,MediumOffice,0.0,0.0
09,MT,Outpatient,0.0,0.0
09,MT,PrimarySchool,7.894736842105263,0.0
09,MT,QuickServiceRestaurant,0.0,0.0
09,MT,RetailStandalone,18.248175182481752,0.0
09,MT,RetailStripmall,2.336448598130841,0.0
09,MT,SecondarySchool,8.620689655172415,0.0
09,MT,SmallHotel,0.0,0.0
09,MT,SmallOffice,0.0,0.0
09,MT,Warehouse,0.0,0.0
09,NC,FullServiceRestaurant,0.0,0.0
09,NC,Hospital,0.0,0.0
09,NC,LargeHotel,0.0,0.0
09,NC,LargeOffice,0.0,0.0
09,NC,MediumOffice,0.0,0.0
09,NC,Outpatient,0.0,0.0
09,NC,PrimarySchool,2.5773195876288657,0.0
09,NC,QuickServiceRestaurant,0.0,0.0
09,NC,RetailStandalone,0.906344410876133,0.0
09,NC,RetailStripmall,0.14992503748125938,0.0
09,NC,SecondarySchool,1.4285714285714286,0.0
09,NC,SmallHotel,0.0,0.0
09,NC,SmallOffice,0.0,0.0
09,NC,Warehouse,0.0,0.0
09,ND,FullServiceRestaurant,0.0,0.0
09,ND,Hospital,0.0,0.0
09,ND,LargeHotel,11.11111111111111,0.0
09,ND,LargeOffice,0.0,0.0
09,ND,MediumOffice,0.0,0.0
09,ND,Outpatient,0.0,0.0
09,ND,PrimarySchool,4.545454545454546,0.0
09,ND,QuickServiceRestaurant,0.0,0.0
09,ND,RetailStandalone,20.238095238095237,0.0
09,ND,RetailStripmall,2.9069767441860463,0.0
09,ND,SecondarySchool,11.11111111111111,0.0
09,ND,SmallHotel,0.0,0.0
09,ND,SmallOffice,0.0,0.0
09,ND,Warehouse,0.0,0.0
09,NE,FullServiceRestaurant,0.0,0.0
09,NE,Hospital,0.0,0.0
09,NE,LargeHotel,11.11111111111111,0.0
09,NE,LargeOffice,0.0,0.0
09,NE,MediumOffice,0.0,0.0
09,NE,Outpatient,0.0,0.0
09,NE,PrimarySchool,1.3157894736842104,0.0
09,NE,QuickServiceRestaurant,0.0,0.0
09,NE,RetailStandalone,13.382899628252787,0.0
09,NE,RetailStripmall,0.21691973969631237,0.0
09,NE,SecondarySchool,1.6129032258064515,0.0
09,NE,SmallHotel,0.0,0.0
09,NE,SmallOffice,0.0,0.0
09,NE,Warehouse,0.0,0.0
09,NH,FullServiceRestaurant,0.0,0.0
09,NH,Hospital,20.0,0.0
09,NH,LargeHotel,0.0,0.0
09,NH,LargeOffice,0.0,0.0
09,NH,MediumOffice,0.0,0.0
09,NH,Outpatient,0.0,0.0
09,NH,PrimarySchool,3.125,0.0
09,NH,QuickServiceRestaurant,0.0,0.0
09,NH,RetailStandalone,15.479876160990713,0.0
09,NH,RetailStripmall,0.7092198581560284,0.0
09,NH,SecondarySchool,11.11111111111111,0.0
09,NH,SmallHotel,0.0,0.0
09,NH,SmallOffice,0.0,0.0
09,NH,Warehouse,0.0,0.0
09,NJ,FullServiceRestaurant,0.0,0.0
09,NJ,Hospital,0.0,0.0
09,NJ,LargeHotel,0.0,0.0
09,NJ,LargeOffice,0.0,0.0
09,NJ,MediumOffice,0.0,0.0
09,NJ,Outpatient,0.0,0.0
09,NJ,PrimarySchool,9.876543209876543,0.0
09,NJ,QuickServiceRestaurant,0.0,0.0
09,NJ,RetailStandalone,6.957328385899815,0.0
09,NJ,RetailStripmall,0.48691418137553255,0.0
09,NJ,SecondarySchool,11.475409836065573,0.0
09,NJ,SmallHotel,0.0,0.0
09,NJ,SmallOffice,0.0,0.0
09,NJ,Warehouse,0.0,0.0
09,NM,FullServiceRestaurant,0.0,0.0
09,NM,Hospital,0.0,0.0
09,NM,LargeHotel,0.0,0.0
09,NM,LargeOffice,0.0,0.0
09,NM,MediumOffice,0.0,0.0
09,NM,Outpatient,0.0,0.0
09,NM,PrimarySchool,0.0,0.0
09,NM,QuickServiceRestaurant,0.0,0.0
09,NM,RetailStandalone,0.936768149882904,0.0
09,NM,RetailStripmall,0.0,0.0
09,NM,SecondarySchool,0.0,0.0
09,NM,SmallHotel,0.0,0.0
09,NM,SmallOffice,0.0,0.0
09,NM,Warehouse,0.0,0.0
09,NV,FullServiceRestaurant,0.0,0.0
09,NV,Hospital,0.0,0.0
09,NV,LargeHotel,0.0,0.0
09,NV,LargeOffice,0.0,0.0
09,NV,MediumOffice,0.0,0.0
09,NV,Outpatient,0.0,0.0
09,NV,PrimarySchool,0.0,0.0
09,NV,QuickServiceRestaurant,0.0,0.0
09,NV,RetailStandalone,2.7848101265822782,0.0
09,NV,RetailStripmall,1.0810810810810811,0.0
09,NV,SecondarySchool,0.0,0.0
09,NV,SmallHotel,0.0,0.0
09,NV,SmallOffice,0.0,0.0
09,NV,Warehouse,0.0,0.0
09,NY,FullServiceRestaurant,0.0,0.0
09,NY,Hospital,4.761904761904762,0.0
09,NY,LargeHotel,0.0,0.0
09,NY,LargeOffice,0.8385744234800839,0.0
09,NY,MediumOffice,1.3539651837524178,0.0
09,NY,Outpatient,3.0660377358490565,0.0
09,NY,PrimarySchool,10.091743119266056,0.0
09,NY,QuickServiceRestaurant,0.0,0.0
09,NY,RetailStandalone,14.410905550146055,0.0
09,NY,RetailStripmall,0.8323100013644426,0.0
09,NY,SecondarySchool,11.11111111111111,0.0
09,NY,SmallHotel,0.0,0.0
09,NY,SmallOffice,0.07415647015202076,0.0
09,NY,Warehouse,0.0,0.0
09,OH,FullServiceRestaurant,0.0,0.0
09,OH,Hospital,12.0,0.0
09,OH,LargeHotel,2.564102564102564,0.0
09,OH,LargeOffice,0.0,0.0
09,OH,MediumOffice,0.3105590062111801,0.0
09,OH,Outpatient,3.3932135728542914,0.0
09,OH,PrimarySchool,1.282051282051282,0.0
09,OH,QuickServiceRestaurant,0.0,0.0
09,OH,RetailStandalone,13.122563880467736,0.0
09,OH,RetailStripmall,0.6520247083047358,0.0
09,OH,SecondarySchool,3.3333333333333335,0.0
09,OH,SmallHotel,0.0,0.0
09,OH,SmallOffice,0.0,0.0
09,OH,Warehouse,0.0,0.0
09,OK,FullServiceRestaurant,0.0,0.0
09,OK,Hospital,0.0,0.0
09,OK,LargeHotel,0.0,0.0
09,OK,LargeOffice,0.0,0.0
09,OK,MediumOffice,0.0,0.0
09,OK,Outpatient,0.0,0.0
09,OK,PrimarySchool,2.1052631578947367,0.0
09,OK,QuickServiceRestaurant,0.0,0.0
09,OK,RetailStandalone,0.4241781548250266,0.0
09,OK,RetailStripmall,0.0,0.0
09,OK,SecondarySchool,3.4013605442176873,0.0
09,OK,SmallHotel,0.0,0.0
09,OK,SmallOffice,0.0,0.0
09,OK,Warehouse,0.0,0.0
09,OR,FullServiceRestaurant,0.0,0.0
09,OR,Hospital,0.0,0.0
09,OR,LargeHotel,2.7027027027027026,0.0
09,OR,LargeOffice,0.0,0.0
09,OR,MediumOffice,0.0,0.0
09,OR,Outpatient,1.257861635220126,0.0
09,OR,PrimarySchool,2.857142857142857,0.0
09,OR,QuickServiceRestaurant,0.0,0.0
09,OR,RetailStandalone,9.454545454545455,0.0
09,OR,RetailStripmall,1.146788990825688,0.0
09,OR,SecondarySchool,6.578947368421052,0.0
09,OR,SmallHotel,0.0,0.0
09,OR,SmallOffice,0.0,0.0
09,OR,Warehouse,0.0,0.0
09,PA,FullServiceRestaurant,0.0,0.0
09,PA,Hospital,0.0,0.0
09,PA,LargeHotel,0.0,0.0
09,PA,LargeOffice,0.45871559633027525,0.0
09,PA,MediumOffice,0.2331002331002331,0.0
09,PA,Outpatient,0.6024096385542169,0.0
09,PA,PrimarySchool,6.938775510204081,0.0
09,PA,QuickServiceRestaurant,0.0,0.0
09,PA,RetailStandalone,10.59098888238736,0.0
09,PA,RetailStripmall,0.2944062806673209,0.0
09,PA,SecondarySchool,6.470588235294119,0.0
09,PA,SmallHotel,0.0,0.0
09,PA,SmallOffice,0.0,0.0
09,PA,Warehouse,0.0,0.0
09,RI,FullServiceRestaurant,0.0,0.0
09,RI,Hospital,100.0,0.0
09,RI,LargeHotel,0.0,0.0
09,RI,LargeOffice,0.0,0.0
09,RI,MediumOffice,0.0,0.0
09,RI,Outpatient,2.2222222222222223,0.0
09,RI,PrimarySchool,0.0,0.0
09,RI,QuickServiceRestaurant,0.0,0.0
09,RI,RetailStandalone,15.0,0.0
09,RI,RetailStripmall,1.9656019656019657,0.0
09,RI,SecondarySchool,0.0,0.0
09,RI,SmallHotel,0.0,0.0
09,RI,SmallOffice,0.0,0.0
09,RI,Warehouse,0.0,0.0
09,SC,FullServiceRestaurant,0.0,0.0
09,SC,Hospital,0.0,0.0
09,SC,LargeHotel,0.0,0.0
09,SC,LargeOffice,0.0,0.0
09,SC,MediumOffice,0.0,0.0
09,SC,Outpatient,0.0,0.0
09,SC,PrimarySchool,2.2222222222222223,0.0
09,SC,QuickServiceRestaurant,0.0,0.0
09,SC,RetailStandalone,0.06561679790026247,0.0
09,SC,RetailStripmall,0.0,0.0
09,SC,SecondarySchool,3.0303030303030303,0.0
09,SC,SmallHotel,0.0,0.0
09,SC,SmallOffice,0.0,0.0
09,SC,Warehouse,0.0,0.0
09,SD,FullServiceRestaurant,0.0,0.0
09,SD,Hospital,0.0,0.0
09,SD,LargeHotel,0.0,0.0
09,SD,LargeOffice,0.0,0.0
09,SD,MediumOffice,0.0,0.0
09,SD,Outpatient,0.0,0.0
09,SD,PrimarySchool,6.896551724137931,0.0
09,SD,QuickServiceRestaurant,0.0,0.0
09,SD,RetailStandalone,10.588235294117647,0.0
09,SD,RetailStripmall,1.1627906976744187,0.0
09,SD,SecondarySchool,8.47457627118644,0.0
09,SD,SmallHotel,0.0,0.0
09,SD,SmallOffice,0.0,0.0
09,SD,Warehouse,0.0,0.0
09,TN,FullServiceRestaurant,0.0,0.0
09,TN,Hospital,0.0,0.0
09,TN,LargeHotel,0.0,0.0
09,TN,LargeOffice,0.0,0.0
09,TN,MediumOffice,0.0,0.0
09,TN,Outpatient,0.45454545454545453,0.0
09,TN,PrimarySchool,6.382978723404255,0.0
09,TN,QuickServiceRestaurant,0.0,0.0
09,TN,RetailStandalone,1.112565445026178,0.0
09,TN,RetailStripmall,0.3088803088803089,0.0
09,TN,SecondarySchool,2.142857142857143,0.0
09,TN,SmallHotel,0.0,0.0
09,TN,SmallOffice,0.0,0.0
09,TN,Warehouse,0.0,0.0
09,TX,FullServiceRestaurant,0.0,0.0
09,TX,Hospital,0.0,0.0
09,TX,LargeHotel,0.0,0.0
09,TX,LargeOffice,0.0,0.0
09,TX,MediumOffice,0.0,0.0
09,TX,Outpatient,0.12391573729863693,0.0
09,TX,PrimarySchool,0.0,0.0
09,TX,QuickServiceRestaurant,0.0,0.0
09,TX,RetailStandalone,0.06142506142506143,0.0
09,TX,RetailStripmall,0.0,0.0
09,TX,SecondarySchool,0.6479481641468683,0.0
09,TX,SmallHotel,0.0,0.0
09,TX,SmallOffice,0.0,0.0
09,TX,Warehouse,0.0,0.0
09,UT,FullServiceRestaurant,0.0,0.0
09,UT,Hospital,33.33333333333333,0.0
09,UT,LargeHotel,5.88235294117647,0.0
09,UT,LargeOffice,0.0,0.0
09,UT,MediumOffice,0.0,0.0
09,UT,Outpatient,0.0,0.0
09,UT,PrimarySchool,2.631578947368421,0.0
09,UT,QuickServiceRestaurant,0.0,0.0
09,UT,RetailStandalone,7.06401766004415,0.0
09,UT,RetailStripmall,1.1990407673860912,0.0
09,UT,SecondarySchool,0.0,0.0
09,UT,SmallHotel,0.0,0.0
09,UT,SmallOffice,0.0,0.0
