upgrade,state,comstock_building_type,percentage_above_25,percentage_above_50
17,AK,FullServiceRestaurant,0.0,0.0
17,AK,Hospital,66.66666666666666,0.0
17,AK,LargeHotel,11.11111111111111,0.0
17,AK,LargeOffice,37.5,25.0
17,AK,MediumOffice,68.75,0.0
17,AK,Outpatient,50.0,0.0
17,AK,PrimarySchool,63.63636363636363,18.181818181818183
17,AK,QuickServiceRestaurant,33.33333333333333,0.0
17,AK,RetailStandalone,72.22222222222221,20.37037037037037
17,AK,RetailStripmall,28.57142857142857,0.0
17,AK,SecondarySchool,37.2093023255814,23.25581395348837
17,AK,SmallHotel,0.0,0.0
17,AK,SmallOffice,56.38297872340425,13.829787234042554
17,AK,Warehouse,55.88235294117647,0.7352941176470588
17,AL,FullServiceRestaurant,2.127659574468085,0.0
17,AL,Hospital,23.52941176470588,0.0
17,AL,LargeHotel,0.0,0.0
17,AL,LargeOffice,9.30232558139535,1.1627906976744187
17,AL,MediumOffice,18.39080459770115,0.0
17,AL,Outpatient,12.5,0.0
17,AL,PrimarySchool,9.45945945945946,0.0
17,AL,QuickServiceRestaurant,0.0,0.0
17,AL,RetailStandalone,65.83912611717975,6.256206554121152
17,AL,RetailStripmall,18.29652996845426,0.4206098843322818
17,AL,SecondarySchool,39.130434782608695,0.0
17,AL,SmallHotel,0.0,0.0
17,AL,SmallOffice,50.76096687555953,0.26857654431512984
17,AL,Warehouse,15.418118466898957,0.0
17,AR,FullServiceRestaurant,3.821656050955414,0.0
17,AR,Hospital,11.76470588235294,0.0
17,AR,LargeHotel,0.0,0.0
17,AR,LargeOffice,3.4482758620689653,0.0
17,AR,MediumOffice,31.11111111111111,0.0
17,AR,Outpatient,22.340425531914892,0.0
17,AR,PrimarySchool,42.465753424657535,0.0
17,AR,QuickServiceRestaurant,0.7518796992481203,0.0
17,AR,RetailStandalone,67.88079470198676,5.298013245033113
17,AR,RetailStripmall,25.885978428351308,0.30816640986132515
17,AR,SecondarySchool,53.70370370370371,0.0
17,AR,SmallHotel,0.0,0.0
17,AR,SmallOffice,59.2896174863388,0.819672131147541
17,AR,Warehouse,19.246861924686193,0.0
17,AZ,FullServiceRestaurant,0.9523809523809524,0.0
17,AZ,Hospital,36.36363636363637,0.0
17,AZ,LargeHotel,0.0,0.0
17,AZ,LargeOffice,8.88888888888889,0.0
17,AZ,MediumOffice,13.043478260869565,0.0
17,AZ,Outpatient,11.155378486055776,0.0
17,AZ,PrimarySchool,13.48314606741573,0.0
17,AZ,QuickServiceRestaurant,0.0,0.0
