upgrade,state,comstock_building_type,percentage_above_25,percentage_above_50
06,DE,QuickServiceRestaurant,0.0,0.0
06,DE,RetailStandalone,3.6363636363636362,0.0
06,DE,RetailStripmall,1.1428571428571428,0.0
06,DE,SecondarySchool,23.076923076923077,0.0
06,DE,SmallHotel,0.0,0.0
06,DE,SmallOffice,1.1173184357541899,0.0
06,DE,Warehouse,1.4925373134328357,0.0
06,FL,FullServiceRestaurant,0.0,0.0
06,FL,Hospital,6.25,0.0
06,FL,LargeHotel,0.0,0.0
06,FL,LargeOffice,0.0,0.0
06,FL,MediumOffice,0.20833333333333334,0.0
06,FL,Outpatient,0.0,0.0
06,FL,PrimarySchool,0.0,0.0
06,FL,QuickServiceRestaurant,0.0,0.0
06,FL,RetailStandalone,0.36578503095104103,0.0
06,FL,RetailStripmall,0.0,0.0
06,FL,SecondarySchool,0.0,0.0
06,FL,SmallHotel,0.0,0.0
06,FL,SmallOffice,0.0,0.0
06,FL,Warehouse,0.0,0.0
06,GA,FullServiceRestaurant,0.0,0.0
06,GA,Hospital,25.0,0.0
06,GA,LargeHotel,0.0,0.0
06,GA,LargeOffice,0.5434782608695652,0.0
06,GA,MediumOffice,2.312138728323699,0.0
06,GA,Outpatient,0.0,0.0
06,GA,PrimarySchool,16.89189189189189,0.0
06,GA,QuickServiceRestaurant,0.0,0.0
06,GA,RetailStandalone,0.676056338028169,0.0
06,GA,RetailStripmall,0.0,0.0
06,GA,SecondarySchool,22.52252252252252,0.0
06,GA,SmallHotel,0.0,0.0
06,GA,SmallOffice,0.6286836935166994,0.0
06,GA,Warehouse,0.0,0.0
06,HI,FullServiceRestaurant,0.0,0.0
06,HI,Hospital,0.0,0.0
06,HI,LargeHotel,0.0,0.0
06,HI,LargeOffice,0.0,0.0
06,HI,MediumOffice,0.0,0.0
06,HI,Outpatient,0.0,0.0
06,HI,PrimarySchool,0.0,0.0
06,HI,QuickServiceRestaurant,0.0,0.0
06,HI,RetailStandalone,0.0,0.0
06,HI,RetailStripmall,0.0,0.0
06,HI,SecondarySchool,0.0,0.0
06,HI,SmallHotel,0.0,0.0
06,HI,SmallOffice,0.0,0.0
06,HI,Warehouse,0.0,0.0
06,IA,FullServiceRestaurant,0.0,0.0
06,IA,Hospital,22.22222222222222,11.11111111111111
06,IA,LargeHotel,0.0,0.0
06,IA,LargeOffice,49.01960784313725,1.9607843137254901
06,IA,MediumOffice,17.46031746031746,0.0
06,IA,Outpatient,16.0,0.0
06,IA,PrimarySchool,48.113207547169814,0.0
06,IA,QuickServiceRestaurant,0.0,0.0
06,IA,RetailStandalone,2.2792022792022792,0.0
06,IA,RetailStripmall,13.950073421439061,0.0
06,IA,SecondarySchool,64.63414634146342,2.4390243902439024
06,IA,SmallHotel,0.0,0.0
06,IA,SmallOffice,4.966139954853273,0.0
06,IA,Warehouse,6.93950177935943,0.0
06,ID,FullServiceRestaurant,0.0,0.0
06,ID,Hospital,66.66666666666666,0.0
06,ID,LargeHotel,0.0,0.0
06,ID,LargeOffice,28.57142857142857,4.761904761904762
06,ID,MediumOffice,9.67741935483871,0.0
06,ID,Outpatient,19.230769230769234,0.0
06,ID,PrimarySchool,50.0,0.0
06,ID,QuickServiceRestaurant,0.0,0.0
06,ID,RetailStandalone,2.898550724637681,0.24154589371980675
06,ID,RetailStripmall,2.4691358024691357,0.0
06,ID,SecondarySchool,63.63636363636363,9.090909090909092
06,ID,SmallHotel,0.0,0.0
06,ID,SmallOffice,2.1868787276341948,0.0
06,ID,Warehouse,0.0,0.0
06,IL,FullServiceRestaurant,0.3875968992248062,0.0
06,IL,Hospital,34.375,0.0
06,IL,LargeHotel,8.620689655172415,0.0
06,IL,LargeOffice,27.093596059113302,0.49261083743842365
06,IL,MediumOffice,21.08843537414966,0.3401360544217687
06,IL,Outpatient,16.46586345381526,0.0
06,IL,PrimarySchool,85.71428571428571,0.0
06,IL,QuickServiceRestaurant,0.0,0.0
06,IL,RetailStandalone,15.598290598290598,0.3561253561253561
06,IL,RetailStripmall,5.92086535724452,0.02846569883290635
06,IL,SecondarySchool,95.20295202952029,1.107011070110701
06,IL,SmallHotel,0.0,0.0
06,IL,SmallOffice,4.291360813099943,0.0
06,IL,Warehouse,13.857677902621724,0.149812734082397
06,IN,FullServiceRestaurant,0.0,0.0
06,IN,Hospital,23.52941176470588,0.0
06,IN,LargeHotel,0.0,0.0
06,IN,LargeOffice,20.588235294117645,0.9803921568627451
06,IN,MediumOffice,10.948905109489052,0.0
06,IN,Outpatient,3.286384976525822,0.0
06,IN,PrimarySchool,76.96969696969697,0.0
06,IN,QuickServiceRestaurant,0.38022813688212925,0.0
06,IN,RetailStandalone,12.851405622489958,0.0
06,IN,RetailStripmall,2.4300441826215025,0.0
06,IN,SecondarySchool,98.01980198019803,0.0
06,IN,SmallHotel,0.0,0.0
06,IN,SmallOffice,3.1936127744510974,0.0
06,IN,Warehouse,6.549707602339182,0.0
06,KS,FullServiceRestaurant,0.0,0.0
06,KS,Hospital,0.0,0.0
06,KS,LargeHotel,0.0,0.0
06,KS,LargeOffice,26.0,0.0
06,KS,MediumOffice,4.444444444444445,0.0
06,KS,Outpatient,0.0,0.0
06,KS,PrimarySchool,47.72727272727273,0.0
06,KS,QuickServiceRestaurant,0.0,0.0
06,KS,RetailStandalone,3.143418467583497,0.0
06,KS,RetailStripmall,1.3846153846153846,0.0
06,KS,SecondarySchool,59.34065934065934,0.0
06,KS,SmallHotel,0.0,0.0
06,KS,SmallOffice,0.8097165991902834,0.0
06,KS,Warehouse,0.2844950213371266,0.0
06,KY,FullServiceRestaurant,0.0,0.0
06,KY,Hospital,14.285714285714285,0.0
06,KY,LargeHotel,0.0,0.0
06,KY,LargeOffice,9.722222222222223,1.3888888888888888
06,KY,MediumOffice,7.042253521126761,0.0
06,KY,Outpatient,2.6548672566371683,0.0
06,KY,PrimarySchool,22.22222222222222,0.0
06,KY,QuickServiceRestaurant,0.0,0.0
06,KY,RetailStandalone,4.538799414348463,0.0
06,KY,RetailStripmall,0.7936507936507936,0.0
06,KY,SecondarySchool,41.333333333333336,1.3333333333333335
06,KY,SmallHotel,0.0,0.0
06,KY,SmallOffice,0.0,0.0
06,KY,Warehouse,2.456499488229273,0.0
06,LA,FullServiceRestaurant,0.0,0.0
06,LA,Hospital,19.230769230769234,0.0
06,LA,LargeHotel,0.0,0.0
06,LA,LargeOffice,2.5,0.0
06,LA,MediumOffice,0.0,0.0
06,LA,Outpatient,0.0,0.0
06,LA,PrimarySchool,0.0,0.0
06,LA,QuickServiceRestaurant,0.0,0.0
06,LA,RetailStandalone,0.0,0.0
06,LA,RetailStripmall,0.0,0.0
06,LA,SecondarySchool,8.16326530612245,0.0
06,LA,SmallHotel,0.0,0.0
06,LA,SmallOffice,0.09803921568627451,0.0
