upgrade,state,comstock_building_type,percentage_above_25,percentage_above_50
10,AK,FullServiceRestaurant,0.0,0.0
10,AK,Hospital,0.0,0.0
10,AK,LargeHotel,0.0,0.0
10,AK,LargeOffice,0.0,0.0
10,AK,MediumOffice,0.0,0.0
10,AK,Outpatient,0.0,0.0
10,AK,PrimarySchool,0.0,0.0
10,AK,QuickServiceRestaurant,0.0,0.0
10,AK,RetailStandalone,0.0,0.0
10,AK,RetailStripmall,0.0,0.0
10,AK,SecondarySchool,0.0,0.0
10,AK,SmallHotel,0.0,0.0
10,AK,SmallOffice,0.0,0.0
10,AK,Warehouse,0.0,0.0
10,AL,FullServiceRestaurant,0.0,0.0
10,AL,Hospital,0.0,0.0
10,AL,LargeHotel,0.0,0.0
10,AL,LargeOffice,0.0,0.0
10,AL,MediumOffice,0.0,0.0
10,AL,Outpatient,0.0,0.0
10,AL,PrimarySchool,0.0,0.0
10,AL,QuickServiceRestaurant,0.0,0.0
10,AL,RetailStandalone,0.9930486593843099,0.0
10,AL,RetailStripmall,0.9463722397476341,0.0
10,AL,SecondarySchool,0.0,0.0
10,AL,SmallHotel,0.0,0.0
10,AL,SmallOffice,0.17905102954341987,0.0
10,AL,Warehouse,0.0,0.0
10,AR,FullServiceRestaurant,0.0,0.0
10,AR,Hospital,0.0,0.0
10,AR,LargeHotel,0.0,0.0
10,AR,LargeOffice,0.0,0.0
10,AR,MediumOffice,0.0,0.0
10,AR,Outpatient,0.0,0.0
10,AR,PrimarySchool,0.0,0.0
10,AR,QuickServiceRestaurant,0.0,0.0
10,AR,RetailStandalone,0.6622516556291391,0.0
10,AR,RetailStripmall,0.30816640986132515,0.0
10,AR,SecondarySchool,0.0,0.0
10,AR,SmallHotel,0.0,0.0
10,AR,SmallOffice,0.0,0.0
10,AR,Warehouse,0.1394700139470014,0.0
10,AZ,FullServiceRestaurant,0.0,0.0
10,AZ,Hospital,0.0,0.0
10,AZ,LargeHotel,0.0,0.0
10,AZ,LargeOffice,0.0,0.0
10,AZ,MediumOffice,0.0,0.0
10,AZ,Outpatient,0.0,0.0
10,AZ,PrimarySchool,0.0,0.0
10,AZ,QuickServiceRestaurant,0.0,0.0
10,AZ,RetailStandalone,1.4908256880733946,0.0
10,AZ,RetailStripmall,0.4424778761061947,0.0
10,AZ,SecondarySchool,0.0,0.0
10,AZ,SmallHotel,1.1494252873563218,0.0
10,AZ,SmallOffice,0.1774622892635315,0.0
10,AZ,Warehouse,0.651890482398957,0.0
10,CA,FullServiceRestaurant,0.0,0.0
10,CA,Hospital,0.0,0.0
10,CA,LargeHotel,0.0,0.0
10,CA,LargeOffice,0.0,0.0
10,CA,MediumOffice,0.0,0.0
10,CA,Outpatient,0.0,0.0
10,CA,PrimarySchool,0.0,0.0
10,CA,QuickServiceRestaurant,0.0,0.0
10,CA,RetailStandalone,0.13831258644536654,0.0
10,CA,RetailStripmall,0.0,0.0
10,CA,SecondarySchool,0.0,0.0
10,CA,SmallHotel,0.0,0.0
10,CA,SmallOffice,0.0,0.0
10,CA,Warehouse,0.0,0.0
10,CO,FullServiceRestaurant,0.0,0.0
10,CO,Hospital,0.0,0.0
10,CO,LargeHotel,0.0,0.0
10,CO,LargeOffice,0.0,0.0
10,CO,MediumOffice,0.0,0.0
10,CO,Outpatient,0.0,0.0
10,CO,PrimarySchool,0.0,0.0
10,CO,QuickServiceRestaurant,0.0,0.0
10,CO,RetailStandalone,0.0,0.0
10,CO,RetailStripmall,0.09208103130755065,0.0
10,CO,SecondarySchool,0.0,0.0
10,CO,SmallHotel,0.0,0.0
10,CO,SmallOffice,0.09505703422053231,0.0
10,CO,Warehouse,0.0,0.0
10,CT,FullServiceRestaurant,0.0,0.0
10,CT,Hospital,0.0,0.0
10,CT,LargeHotel,0.0,0.0
10,CT,LargeOffice,0.0,0.0
10,CT,MediumOffice,0.0,0.0
10,CT,Outpatient,0.0,0.0
10,CT,PrimarySchool,0.0,0.0
10,CT,QuickServiceRestaurant,0.0,0.0
10,CT,RetailStandalone,0.13605442176870747,0.0
10,CT,RetailStripmall,0.11061946902654868,0.0
10,CT,SecondarySchool,0.0,0.0
10,CT,SmallHotel,0.0,0.0
10,CT,SmallOffice,0.11574074074074073,0.0
10,CT,Warehouse,0.0,0.0
10,DC,FullServiceRestaurant,0.0,0.0
10,DC,Hospital,0.0,0.0
10,DC,LargeHotel,0.0,0.0
10,DC,LargeOffice,0.0,0.0
10,DC,MediumOffice,0.0,0.0
10,DC,Outpatient,0.0,0.0
10,DC,PrimarySchool,0.0,0.0
10,DC,QuickServiceRestaurant,0.0,0.0
10,DC,RetailStandalone,0.0,0.0
10,DC,RetailStripmall,0.0,0.0
10,DC,SecondarySchool,0.0,0.0
10,DC,SmallHotel,0.0,0.0
10,DC,SmallOffice,0.0,0.0
10,DC,Warehouse,0.0,0.0
10,DE,FullServiceRestaurant,0.0,0.0
10,DE,LargeHotel,0.0,0.0
10,DE,LargeOffice,0.0,0.0
10,DE,MediumOffice,0.0,0.0
10,DE,Outpatient,0.0,0.0
10,DE,PrimarySchool,0.0,0.0
10,DE,QuickServiceRestaurant,0.0,0.0
10,DE,RetailStandalone,0.0,0.0
10,DE,RetailStripmall,0.0,0.0
10,DE,SecondarySchool,0.0,0.0
10,DE,SmallHotel,0.0,0.0
10,DE,SmallOffice,0.0,0.0
10,DE,Warehouse,0.0,0.0
10,FL,FullServiceRestaurant,0.0,0.0
10,FL,Hospital,0.0,0.0
10,FL,LargeHotel,0.0,0.0
10,FL,LargeOffice,0.0,0.0
10,FL,MediumOffice,0.625,0.0
10,FL,Outpatient,0.0,0.0
10,FL,PrimarySchool,0.0,0.0
10,FL,QuickServiceRestaurant,0.0,0.0
10,FL,RetailStandalone,1.4068655036578503,0.0
10,FL,RetailStripmall,0.6069802731411229,0.0
10,FL,SecondarySchool,0.0,0.0
10,FL,SmallHotel,0.2288329519450801,0.0
10,FL,SmallOffice,0.3887269193391642,0.0
10,FL,Warehouse,1.4222358158739867,0.0
10,GA,FullServiceRestaurant,0.0,0.0
10,GA,Hospital,0.0,0.0
10,GA,LargeHotel,0.0,0.0
10,GA,LargeOffice,0.0,0.0
10,GA,MediumOffice,0.0,0.0
10,GA,Outpatient,0.0,0.0
10,GA,PrimarySchool,0.0,0.0
10,GA,QuickServiceRestaurant,0.0,0.0
10,GA,RetailStandalone,0.28169014084507044,0.0
10,GA,RetailStripmall,0.5338078291814947,0.0
10,GA,SecondarySchool,0.0,0.0
10,GA,SmallHotel,0.9433962264150944,0.0
10,GA,SmallOffice,0.3143418467583497,0.0
10,GA,Warehouse,0.7616974972796519,0.0
10,HI,FullServiceRestaurant,0.0,0.0
10,HI,Hospital,0.0,0.0
10,HI,LargeHotel,0.0,0.0
10,HI,LargeOffice,0.0,0.0
10,HI,MediumOffice,0.0,0.0
10,HI,Outpatient,0.0,0.0
10,HI,PrimarySchool,0.0,0.0
10,HI,QuickServiceRestaurant,0.0,0.0
