state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,5.1806176941576405,26.979037404878074,13.183182593047057
AL,14.622206642168232,7.604121528865513,12.746174307079485
AR,11.68387460755157,15.038051238509428,12.539115756527254
AZ,13.176524805592864,3.9718007371943593,11.197075166706506
CA,3.429745576022122,18.172567083711726,10.932661739147122
CO,7.29892205177739,23.81839753725179,12.15093255533544
CT,11.847845984742978,19.8196403184655,14.279224503435227
DC,14.117913739613693,6.050580573888703,12.201138123520971
DE,3.94125283361845,23.156542160605806,9.782698019668855
FL,15.784883369439827,3.4345482628201927,13.303077712961333
GA,10.369735136896972,21.05799369914325,13.629310000948196
HI,16.2121825505711,0.9018228995366607,13.625612513790504
IA,4.628562399715442,38.25224539010467,14.77240665071677
ID,10.56069285982856,0.0,10.010518826494355
IL,7.44799518088684,40.28434329921526,19.066997811709534
IN,13.338238272378078,5.273012225065553,11.381410633687764
KS,13.285297156859263,8.670862052865303,12.094622824048043
KY,5.818838318407602,33.79773915490321,15.628883011358871
LA,16.42814454708159,12.990584559430289,15.597199859667802
MA,8.214030407018024,29.693400821740685,15.746974407732417
MD,7.179704316268392,30.650820919949453,15.208843720987286
ME,10.09244062565806,18.542701102259347,13.176098428577207
MI,-0.3314830411996221,41.71275130246203,17.545934859608263
MN,7.274643374199396,50.310963762577124,23.056354984051282
MO,9.896618418382598,22.67408994088636,13.569755630351795
MS,16.27417224747157,3.0647459645637585,12.920510330710563
MT,-0.08223651274753999,33.768958023587345,13.195791645462014
NC,11.136866302769407,14.066210590556297,11.94276626637624
ND,-5.126533331083645,54.294350827505774,16.313355174829148
NE,14.318292876363067,2.6757201239336226,11.318621094471544
NH,6.311184862694036,15.499161794372277,9.44043787060282
NJ,9.433385738356378,20.323788136645263,12.636743431257415
NM,0.7897685051652924,36.45470764196015,15.339830539731562
NV,9.691051833585595,25.475121698429565,13.686783715683799
NY,7.959470974033245,23.47451797323223,12.716474409928455
OH,0.2100051279380672,48.19910347705425,19.95131162299056
OK,16.1234003325838,26.605344913517364,19.5035719546378
OR,14.31442142375223,23.10470510010117,17.211311814221915
PA,11.46229641710172,6.881552475687252,10.11877098511412
RI,7.243667424898416,24.74763452369629,14.148427648303517
SC,9.228227367271904,7.307556152861398,8.741798029080348
SD,-6.252582486540042,53.81386250848156,17.919702687257807
TN,13.611310031624084,14.302120330474127,13.814557788653335
TX,13.848365202524404,9.772036218774542,12.814105352435787
UT,-0.6061272652044698,40.98422571730572,14.422253857971471
VA,6.7544248257424595,26.822224854697115,12.848970850559962
VT,3.6359616591989194,-1.852791895291285e-15,2.8656177497257116
WA,8.6246456036234,23.122426872028463,13.363539681722187
WI,-5.587544122202322,44.1830344489949,17.81890862144649
WV,5.403992060167003,31.055223586790447,15.668830209366767
WY,8.963844382285169,18.4496412387364,11.878855593500584
