state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,-2.294740371440438,57.529843781050666,25.15505159266117
AL,18.21794568772948,19.936506184024047,18.54253940394559
AR,16.936006013251514,34.20980723204723,21.775278174958096
AZ,17.26873521423937,6.92596628070093,15.633756058515791
CA,15.679759773768117,32.58062903939296,21.18738869409834
CO,10.67925321999538,42.65975374123654,21.197934723568647
CT,12.838202717262112,52.91626501011829,28.87333220078306
DC,17.60275353394918,39.74233758755126,25.61275322666825
DE,18.860805970038612,49.552587251970486,27.919717337106757
FL,17.86643223289494,2.3821451687854376,15.955498255691277
GA,21.79905931799687,26.616152464800606,22.848102394745098
HI,33.885809104309295,0.004408571270931193,29.218732465093154
IA,-4.727823712656456,62.985961099691465,27.725433597203182
ID,9.28906668937949,42.646294058338874,19.66858469103932
IL,7.583700649381268,53.30674296562093,27.143280062206497
IN,9.35783323021399,50.58667634627931,25.57541482931317
KS,13.34230607992759,54.86129869603109,28.338709477387134
KY,14.430694129687343,40.87795095355361,21.524775249494628
LA,18.441153160106563,16.592426779993236,18.10933190327523
MA,8.357524309986333,56.04555707999854,28.50817886607239
MD,17.779981858277928,44.80273115294108,26.257883264580425
ME,3.240851096719073,50.53797298324085,21.534745991882513
MI,6.083253486457668,55.83073999328895,27.990190939545382
MN,-11.29745074013104,68.62751653725839,31.22559597247596
MO,14.460327974838012,53.05204443581449,28.14985897050934
MS,18.4792265126868,20.748554330252297,18.906580406052708
MT,0.5452455368264132,56.448315074365276,23.573355515287787
NC,19.752434359321036,30.10328868600484,22.0579768633687
ND,-13.167110934535026,70.97361014718517,30.806721967587517
NE,3.5198604678385497,63.09150496918458,30.40609912740491
NH,6.992953357245781,56.415874301253396,26.20901001959356
NJ,13.520437016383704,49.084869817512505,26.752418356838437
NM,16.311416584285805,26.58317941935896,19.05301480712419
NV,19.756655585306408,20.590576875124917,19.913024565041194
NY,10.574093398630936,53.448384483790534,27.992431808294654
OH,11.253993470101102,52.68000650704594,27.923659782604147
OK,20.227384227583702,42.65881708485982,26.824122102301622
OR,17.64628316225697,35.303165953604505,22.860488333402063
PA,12.497823149867868,51.31684987489055,26.703080996584045
RI,9.732557645346272,51.29365238882741,27.93329930396574
SC,20.83923248499817,20.447006303180714,20.760065092466235
SD,-1.0626489951329712,62.84275388352452,28.81321912993508
TN,19.04767737841742,33.80145122079595,22.301800453079743
TX,19.835966434869643,20.78575972045946,20.019863364906904
UT,14.621545351088939,37.89827056463998,21.83267864550678
VA,19.379790120105266,38.409921026550535,24.485018675075718
VT,2.852641618294602,55.81513586088478,24.761154129990214
WA,17.689316231478593,38.30363827189129,23.886390711380628
WI,3.479574890826981,55.492118439800045,27.416564885004917
WV,19.84965157477351,45.24883568072301,27.776551768964783
WY,7.825221905174603,54.56907368409853,24.984623889961846
