state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,-22.249776472628405,87.84578079976114,28.93089154145886
AL,7.348579931163349,33.24233607072081,9.206581556866528
AR,9.73618833963999,49.77481217842012,14.127925553505909
AZ,10.41022370100239,20.612270984611758,11.080410226518895
CA,4.530738950848681,92.06584751016861,21.996871922320675
CO,1.395387501720002,75.33311564372757,21.08218216147246
CT,0.4993899625581235,70.45834652618146,14.578037505354805
DC,1.7843557855408172,67.268974923724,11.653381612350781
DE,-3.319739451757556,79.2753503102702,17.155048923637647
FL,5.9588670921089335,1.595735199351423,5.754460758262437
GA,7.978679675317752,43.23160511203962,11.345751171167622
HI,12.189899445727773,3.8230412068202853,11.738398498451645
IA,-3.303232665285545,81.03749156698997,17.73008886848115
ID,1.9208774370791857,76.30305404421529,20.88625097847106
IL,-6.774105802125809,82.62205486915705,20.80206086323603
IN,-4.677543074287536,78.61485133723284,16.677736972171957
KS,2.6907843687319923,68.56371217257526,13.4100067712683
KY,6.136258424547586,59.52084574175102,13.008207962464821
LA,13.683733166786913,31.2760674443971,15.044102761393427
MA,2.479342387026035,70.25373349664935,15.34156688379612
MD,6.224102262099617,61.326355614428664,14.015176281794353
ME,4.3626183782111365,50.550564221234154,10.297447288969545
MI,-12.606616913713694,85.58084751592551,23.845800929371414
MN,-5.922817217288988,82.81983340313047,18.881995483258887
MO,7.567240824773892,70.61284602798092,17.98403979665895
MS,8.123033880103344,18.12771941620336,8.671366995892493
MT,-1.5788436071231924,75.26431796192381,14.010188575924595
NC,6.341946181229481,30.288645528908685,8.183583697265231
ND,6.346749109292713,67.7860062467041,13.189368271101594
NE,-4.672359185096095,78.47087625926909,15.03596195678112
NH,-0.48972267106816614,55.466723282315655,7.264972085491612
NJ,-0.5074392609122702,76.76311899172613,18.36732033168258
NM,8.90113752275624,61.769997094011245,18.025401850319447
NV,6.272856699314107,40.72945210015455,9.670118689301056
NY,-1.1494609393904587,78.6982735986267,19.74966011856125
OH,-4.323385584824498,81.31691945888815,19.727386939529694
OK,8.693626067621024,57.68046488289594,15.122660052436657
OR,6.148855735588487,60.82207152180201,14.623615539744279
PA,-3.0265929528299567,74.1970030134473,14.24602022775944
RI,0.811583818988816,71.66777130396278,15.213214488990042
SC,7.33243995797123,32.376590894868826,9.209745275279973
SD,-3.7236428951787603,70.37746509023633,6.683098357397506
TN,9.47451571286908,40.125006742849656,11.959488677505595
TX,10.0427806251378,27.61434287665848,11.296466160246661
UT,-3.393872612600811,76.93957099196383,17.4994226374886
VA,4.907319209294955,53.091399217637544,10.739721377417604
VT,-1.627095480205819,42.24686614108547,3.4211317991762207
WA,5.786745554752485,58.70640465616173,14.079633977298304
WI,-8.035263540689726,82.35934109729499,20.096428723117693
WV,3.0633433963031798,59.497247561839025,9.808527935016814
WY,-5.448755280542189,80.78422563588919,24.302883973661217
