state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,-2.4152367614079626,95.28366682676072,34.716318979858464
AL,14.532867075403782,86.6435210741195,17.413746729693894
AR,13.068003502819488,93.14526415424925,23.13732785602318
AZ,17.947798938588818,72.19969274343701,19.106199336631832
CA,2.627340210801667,93.47113115922762,22.163012612619884
CO,6.370376598194364,95.34646619141816,26.84969552214668
CT,7.030980742671784,95.49737588594361,24.864044259737103
DC,10.534600186967538,95.7265907121117,27.508552437518556
DE,11.428566497710277,92.26652981188285,22.996978957741636
FL,19.198221235026438,33.80146036860379,19.275959162973212
GA,15.949516416439591,90.43402558819642,22.725935436911083
HI,20.139823988790393,28.588738283817513,20.22468709785097
IA,8.604791347332524,96.4755476777247,30.00738224012305
ID,12.305912263785121,94.20711670113303,27.074648750763842
IL,6.971068636970474,96.16530809548533,30.765294439984096
IN,10.401866303306624,93.44929213713847,24.808615860875875
KS,18.366376512832527,93.20281282017072,25.641673200490402
KY,14.168118128449276,92.2314177450954,25.306553116213223
LA,17.948280013898803,87.32829055989795,21.882586524189485
MA,4.197206328672519,95.91814512461477,27.80931619469219
MD,13.037948258902379,94.65388696066239,24.939052495544697
ME,-0.9551770168021838,97.90176284978034,17.47722160612119
MI,7.9713515974658025,96.34729454743761,31.98542091570159
MN,15.250025390204264,94.09851470431902,28.34234484365799
MO,18.10696379626183,93.24787302632163,24.724974707779065
MS,16.32211181665488,84.76410274440259,19.40849847304535
MT,4.146191473489969,95.01494818069074,29.548104295547084
NC,15.312769951417277,90.63082364189935,20.97630618282986
ND,12.657908829183745,97.67384634389569,25.994434880151616
NE,14.400976949337084,96.41954325272134,30.775414635660987
NH,7.965218370099184,94.02952022203868,20.238137865476435
NJ,0.10393560858275033,96.0042953939902,26.681602196852438
NM,8.480014182532353,90.28053497668772,19.61122100130136
NV,14.224870706394048,87.02122403368429,19.727926810058417
NY,0.24120832308947304,96.50018675404603,28.91446723613248
OH,8.993671617785129,94.3866623766007,25.262813561129146
OK,11.163765816153393,96.10720012999283,26.713554892339182
OR,9.892067306313354,94.625027629617,23.94418389620735
PA,2.037439130546367,95.8565301519981,23.71637537771987
RI,-1.2130208170723844,96.4580472835004,31.356354602823032
SC,15.197207149483765,91.30491043856192,19.067554920519708
SD,17.70536715681966,95.28188631210972,28.006767240720663
TN,13.350832056872267,88.08778785176314,18.651437657249478
TX,17.28831744965834,89.24414975659671,21.541010986200018
UT,9.034355221879045,93.6170155887161,23.627662644915972
VA,13.034725663512793,92.44929302725792,22.256771646440786
VT,6.981520823965811,95.12360667801683,12.443449259926176
WA,10.375142512126097,93.5891184427927,23.041158748252254
WI,4.552511096964377,95.42438252755647,28.0547955324263
WV,13.885219747026357,94.63633137753011,25.326024572796435
WY,16.192218371974292,98.34579676142684,28.91400661211353
