state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,3.25880126965481,6.671804091948648,3.936436302635921
AL,12.743518705679204,8.196154463363085,10.950524582843034
AR,13.464752986006,14.94692289219847,14.134362552502132
AZ,14.084098736278367,3.1129726286198465,10.167672319111027
CA,10.11165254261103,4.537813877114212,7.364513636234665
CO,3.970509195098902,20.429133519386685,12.170398642657302
CT,9.311334836802123,18.236298347660707,13.302080477330211
DC,9.226326839346353,27.78898986220484,18.01093312856106
DE,10.85762580099866,26.438330297456396,17.745544968326115
FL,11.529789725547733,0.5491464296766898,8.581529362605146
GA,11.216879908864147,10.00952992660687,10.709702819370444
HI,17.54670717617194,-0.005205410178695988,12.02317259027226
IA,-5.55794608999251,31.208617762420527,14.540094112156128
ID,8.615076004497462,14.547869748822047,11.359888084991034
IL,-5.49904047525963,36.87870711832148,20.079494990022813
IN,-2.8717751241221765,31.015396259133404,17.17729315657798
KS,6.775048265740417,32.34388176070649,20.223793268507784
KY,10.138239444076019,20.31482314222081,14.917827371340161
LA,17.44725147314189,6.086986852548215,13.162126586463494
MA,10.45557711021917,16.127235809149056,12.889013421353338
MD,8.181434578767345,20.978381683869248,14.36517720430785
ME,3.158627823539802,1.796946934251563,2.6406036371476898
MI,-7.791435435150638,35.87153637018033,19.878230944236368
MN,-16.89985086096845,38.69481363771242,14.821166902380149
MO,7.777515681686771,24.002484163604315,14.90570216808807
MS,11.099401290250047,8.432285520167605,10.009600831824123
MT,-2.574559902805917,21.713352885733688,9.738399472750514
NC,11.148452463120291,10.124758092014492,10.743925016638368
ND,-18.98404199002868,21.92850100364919,-1.6397748967719215
NE,-1.6141943029011279,33.00782164712964,16.0726734700582
NH,4.34933277694006,7.033525744470033,5.470234189931984
NJ,4.045602118796494,28.135046433219813,16.968257669684814
NM,7.326211139425051,13.05964753035742,10.17636089916236
NV,12.36675127319418,11.485454481102238,12.003484163040643
NY,0.49924032619724473,29.318067188302127,15.757367961705503
OH,-3.2072517667659572,34.21849441622727,19.152071267605226
OK,11.609034341278818,20.769230960148462,16.027140359726623
OR,10.978170301375286,11.06344937809693,11.016427714497901
PA,4.261289477204547,25.107554282881093,14.56144820408098
RI,6.871716889752875,18.766505711021033,12.35656365340556
SC,9.351085508988556,6.168789664207253,8.113305376553074
SD,-19.477823407669973,31.210828515440735,8.506158498854093
TN,12.317740112570462,11.439117741216066,11.974043927904303
TX,15.526525838228045,8.342007147632943,12.585411457886545
UT,4.873748788229925,21.027915460973276,13.358595304036056
VA,10.113749850336804,15.4945404344966,12.538706366868457
VT,-4.576466416132157,2.3331746052567626,-1.447008868375408
WA,10.72025193589654,10.415255999899463,10.590667949629307
WI,-15.402732869358955,38.78446240653376,19.032362123357032
WV,5.665862908188181,28.9009140156812,16.869543978611205
WY,-5.905587513943758,33.884336389457125,12.05143395006375
