state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,7.682070362147752,91.2948288425137,22.05448655338595
AL,9.067623370387478,93.09939442567574,15.223290497042903
AR,9.56465990914158,50.26600898095229,13.65167926684562
AZ,14.532701699558132,84.2740139006627,14.819248727685524
CA,22.097784799268887,94.82143093668486,37.72216250697176
CO,3.274079419377728,84.54484737409594,20.438655724211507
CT,0.14916561335899262,94.23105952339029,14.15814191360912
DC,5.8297905978047355,82.96432078061403,18.05802108267169
DE,3.0936003830830288,88.25096302182004,20.606270054018168
FL,12.226561400543494,91.25024383425229,12.369688047177977
GA,10.418295436214073,89.39788641755891,16.421611282086435
HI,20.078966157603645,100.0,20.079496067071165
IA,-4.255032636216348,78.73562740589647,16.659180922833805
ID,4.9643709999471,87.80172261948162,23.192528295847694
IL,-7.411759259747578,93.12447284402272,24.797518952876192
IN,-2.4971754699662174,92.92318460184372,22.628326438730156
KS,11.784531433910098,77.1700138715956,22.583925043213686
KY,4.475469829023304,92.37296374643905,20.77823045206502
LA,13.288801305988272,45.09756016950304,14.031032916830924
MA,-2.476770602161282,94.4356982017456,16.670492297978317
MD,5.226359569598746,89.7470156526841,20.289508510780966
ME,2.2616278892184933,77.77842723877895,4.014132829910955
MI,-6.35986890688871,93.68825469314733,28.036512671703015
MN,-3.122628893880462,86.06583297428185,21.087633065752318
MO,12.577598602336456,81.84729916071336,21.593795296240295
MS,12.202038351879336,91.24781242010891,18.40674505305527
MT,-2.1241489253272396,83.07202951947134,22.318549403300388
NC,11.823259909372574,89.32131502566146,17.581476986978867
ND,-11.293101255001543,83.6101995819158,11.743273336948137
NE,-1.6920578032926707,82.44959640861306,20.27371368155564
NH,3.2421516454318264,100.0,8.332144560319797
NJ,6.418203231198286,84.29055941932778,21.919684988718192
NM,10.694127434490348,83.37923572083977,19.03437248051389
NV,12.523983594758237,88.12323700265763,16.549002409448438
NY,1.883948998346825,82.87980549731071,21.118417646241742
OH,-2.676976680318943,92.19873513811082,24.35182151278888
OK,12.675157592561776,49.95910786018161,18.27982891167987
OR,12.001660127928114,90.40293250395571,15.736237673180742
PA,4.138761813573367,83.20061960104101,17.70796015146526
RI,-2.110828613749963,86.89011711410883,17.609329449195744
SC,10.978947434979577,91.20521274725994,15.703902167433537
SD,-8.032112765367406,91.7386368857321,16.949285693055117
TN,9.756858282674818,90.95242131689493,19.88335058845524
TX,10.608849580866048,52.25566740085852,12.233529401725987
UT,8.020320174458238,80.96035814115142,21.123505038801785
VA,7.87885965350865,86.72397362280878,17.543632771456437
VT,-2.1205266725582455,84.02835759478417,9.849723304789265
WA,11.611697105799674,90.59108468408917,15.784019380686518
WI,-8.95598532869543,92.52827368422255,23.9019683104262
WV,6.113793527231825,83.69378954869971,20.409891559670857
WY,7.511971852970134,77.67113351693803,23.83762540348943
