state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,-25.254792789345743,91.69835438022368,42.20597481241377
AL,9.781004591297748,78.37154637208262,20.518015974319592
AR,8.332683888391252,83.29687335196243,27.357594381393994
AZ,18.190178705202367,57.18426485418263,21.567287933225224
CA,6.658283224693002,77.63304012471085,29.599860838138888
CO,-5.510821023662992,86.94018584290886,36.009682563459855
CT,-3.9678133894419974,88.42391107131613,32.15819518874681
DC,-6.096081709461192,86.38074742670541,31.590171139671696
DE,-3.7985328371256406,91.71812107918825,32.6388301317373
FL,12.655409276857464,38.00560731447695,13.934752882736396
GA,2.9602188283062567,85.45251008068662,26.08626144446736
HI,28.402025700472862,7.182157374687919,27.786833317740626
IA,-17.85270147140905,91.62159656229335,36.4318754233216
ID,1.5227618737423425,87.39245486268786,37.555030533151324
IL,-26.53384516033729,92.08034586552826,40.285916720932526
IN,-18.799606059830108,91.86489293409726,37.21429720584491
KS,-4.483015126629004,90.20894895490619,36.39480079253406
KY,4.256693330044526,84.70172265294298,26.855456622914055
LA,17.837495294815373,69.39758750451998,24.304139553675352
MA,-17.073622549984016,91.29488241785046,37.89899778860374
MD,-6.18639520341747,87.74056839520865,30.05385115066643
ME,-1.8357061176206517,77.58644597522236,16.52727001693064
MI,-35.38917302004828,92.77861204627833,43.1037740962401
MN,-23.352827169555315,91.6715326243287,36.031448639492915
MO,0.33555011990643424,89.0628288838211,32.293242154886144
MS,12.638892790184793,82.57092046069421,25.475777775135914
MT,-18.642211795431784,90.82139422953368,33.634857238885516
NC,4.578573556192339,82.23224257298148,23.147142261489147
ND,-4.235124981183968,89.2884327427184,23.85891947367623
NE,-8.081134264353633,90.05089674735139,32.98248274336142
NH,-15.57185616289001,91.61803248455377,32.21599784897634
NJ,-17.601730885577926,91.61430051287735,36.85840228888449
NM,8.51213853790803,79.18924660655053,31.17499242943586
NV,14.933792132480415,78.69637362514213,28.716359861760107
NY,-11.624411685668958,90.95140130812479,34.872259516027796
OH,-22.610470666826092,91.4827300832236,38.79618359907948
OK,4.745546177231058,87.6472875129235,35.79274413390316
OR,15.135024745506335,77.21514923101009,32.8947326539815
PA,-14.476459424232656,90.27023290192646,34.57538656982429
RI,-11.88908145585042,88.42922916627347,35.54504888345419
SC,7.464896555045628,81.64888384912477,19.955022383058164
SD,-7.2693926977633225,88.07867395398958,30.713827519311547
TN,7.116594837959495,84.43384792991333,28.69572725325515
TX,15.621029457491465,75.32035481048341,24.377679497891826
UT,0.16426516266436167,85.47329376291484,36.96204905277441
VA,-0.9248472891614316,85.48533346976973,27.723055166037344
VT,-16.807088544991128,90.21329174922575,37.517726035543184
WA,4.433736373627036,83.84386895306702,30.32884302726142
WI,-45.81619572780473,92.44035286662847,42.02674767103495
WV,-10.505996953069817,91.24816626560607,31.505890470741384
WY,-24.67944940083168,90.80476237040185,34.91130206394103
