state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,10.799564433696476,-6.009206852378389e-07,8.834947658215622
AL,11.002554372383335,-0.018983873357524873,8.752583421586833
AR,10.1705582760018,0.11940957922622172,8.137399778814569
AZ,13.26470511631431,0.14726012347993886,11.104929373470716
CA,3.5423884795603433,30.098977422367284,6.840506485121293
CO,8.064629677660397,-0.028204163819917343,6.384778792389977
CT,10.919327353340545,8.144773146598775e-07,8.204509905058247
DC,0.7892541562904948,7.667958038553895e-16,0.5876087503035835
DE,5.6814407907779145,-1.7904602179740316e-17,4.812627924537629
FL,11.39419153004738,-3.054775810033331e-07,9.462227965457966
GA,11.717260234742714,0.23389776585290636,9.592372642878729
HI,4.6882905323131014,-1.4521773907173789e-06,3.956800094779269
IA,8.324943564190063,0.29354745503998925,6.282582180837626
ID,9.116713185836344,3.1475074921088717e-06,7.173062159249938
IL,8.488445601243164,4.190732857882944,7.60141870065676
IN,9.506522307555205,0.6296406054866824,7.330843991022704
KS,11.570266535736947,-2.298662360108939e-06,9.416591691798269
KY,6.700869344039417,2.2652825258161554e-06,5.145861028296695
LA,14.329699959589613,-0.012067718496733737,11.715752602893675
MA,8.90688940291136,2.446827934106482,7.365161503733812
MD,8.525261759600392,-3.739947618098471e-06,6.795416654294781
ME,6.612596352330726,-7.16354190934166e-07,5.201253951065775
MI,6.960267367400432,9.52983037258941,7.58165204966337
MN,8.125994390282127,-0.2885235209901832,6.652233865555727
MO,16.014532242787805,2.624353805147614,13.193056643499393
MS,15.326398441895186,1.3643358135000225,12.891569511852287
MT,9.787738606140723,3.6314496796904542e-06,7.5042385048053575
NC,11.89250903412955,-0.0026012652514419876,9.618513631099603
ND,5.12083728224337,3.4677943558993056,4.688918449302942
NE,10.016390749606362,9.63775321128056,9.92237005883706
NH,9.461177177031693,5.701363237299167e-07,7.5146339373527855
NJ,11.860762726985726,-0.11309126269297083,9.033422270338894
NM,11.828711821508579,-0.06769210626364255,9.391114123593995
NV,8.0247895522103,3.5961076429093942e-06,6.623433889128302
NY,7.6751319925201695,-0.1483873526764061,6.095799977519755
OH,10.206175891450354,2.5650846628119194e-05,8.257823778146369
OK,13.96998919203072,-0.0524541888568135,11.405508329156937
OR,11.010991082152728,-4.27518659573359e-06,8.313440580071005
PA,11.362780596989198,-0.10739803743193842,8.636675437175311
RI,7.140051443452886,3.698416812265718e-07,5.605709148795147
SC,11.816226707152078,-7.085047129503349e-06,9.5970716306936
SD,11.967944281508641,-1.9606936422892147,9.764642139297681
TN,19.406489758873537,-2.5394197799643856e-06,16.457294174327576
TX,13.091010795676738,0.1147190549564302,10.664920978306913
UT,10.025857406407845,5.68626129288437,9.116131344554558
VA,10.98048095011046,2.7582403528097412,9.379508272198407
VT,5.886942799871738,9.083470555257864e-06,4.630665598008188
WA,11.236101263808354,1.712644477673666,9.140490475756044
WI,9.37653634793888,3.3598827944129273,8.133082405008317
WV,13.555025196662116,-4.1479025262132515e-05,10.264410016691398
WY,8.983585937482694,8.143392983054284,8.783081728691329
